Var1,Var2
0,108.193652873873
300,108.191682755272
600,108.199082619579
900,108.232635351797
1200,108.308981580701
1500,108.432981236647
1800,108.593628424261
2100,108.771936368866
2400,108.949355608101
2700,109.116297597638
3000,109.272794468338
3300,109.423089265126
3600,109.572609550713
3900,109.726608372966
4200,109.889638995335
4500,110.065434806992
4800,110.256970500073
5100,110.466590849693
5400,110.6961572938
5700,110.947188787805
6000,111.220940964992
6300,111.518150118699
6600,111.83852616226
6900,112.180786037432
7200,112.543541948756
7500,112.926538730953
7800,113.33124862129
8100,113.760124375262
8400,114.215031652239
8700,114.695368078991
9000,115.19718706276
9300,115.71468771114
9600,116.243434484396
9900,116.781392122034
10200,117.327678185668
10500,117.881645989724
10800,118.442514585221
11100,119.00926546459
11400,119.580665848962
11700,120.155345728808
12000,120.731887127596
12300,121.308909288855
12600,121.885142414186
12900,122.45948551961
13200,123.031047393067
13500,123.599170577534
13800,124.16343923621
14100,124.723673272336
14400,125.279910079017
14700,125.832375588025
15000,126.381449150801
15300,126.927625570416
15600,127.47147507795
15900,128.013601626686
16200,128.554601957774
16500,129.095028909563
16800,129.635361318094
17100,130.17598190562
17400,130.717163785492
17700,131.259065551903
18000,131.801734360497
18300,132.345115949846
18600,132.889070215506
18900,133.433390734749
19200,133.977826550953
19500,134.522104554711
19800,135.06595093047
20100,135.609110354155
20400,136.151361906955
20700,136.692530989186
21000,137.232496852192
21300,137.771195692612
21600,138.308619436956
21900,138.844809801459
22200,139.379848778361
22500,139.913847992041
22800,140.44693799788
23100,140.979257834559
23400,141.510945283332
23700,142.042128310782
24000,142.572918092517
24300,143.103403890814
24600,143.633649918718
24900,144.16369418362
25200,144.693549176644
25500,148.151642820372
25800,155.93762496943
26100,166.350815624929
26400,178.126333166139
26700,190.434016674514
27000,202.698058479082
27300,214.500592218859
27600,225.559608175361
27900,235.662927379483
28200,244.620571278438
28500,252.278438210797
28800,258.525528481724
29100,263.294361699304
29400,266.558010276668
29700,268.325539776959
30000,268.639773838418
30300,267.60079749782
30600,265.397060693488
30900,262.275192546165
31200,258.485226447156
31500,254.249873960149
31800,249.751817359822
32100,245.133622763472
32400,240.502867165552
32700,235.936693842311
33000,231.472420974408
33300,227.114422623985
33600,222.85512643767
33900,218.685255497007
34200,214.597640534072
34500,210.58815374484
34800,206.655453893834
35100,202.800330209648
35400,199.02500299126
35700,195.33251679961
36000,191.726266701677
36300,188.209645761052
36600,184.785799398753
36900,181.457470655502
37200,178.226910705137
37500,175.095839648702
37800,172.065439236474
38100,169.136367908226
38400,166.308794138694
38700,163.58243781382
39000,160.953601584243
39300,158.397485332077
39600,155.914339271931
39900,153.507679912959
40200,151.178758957477
40500,148.927601472456
40800,146.753531781711
41100,144.655451852468
41400,142.631994255061
41700,140.681610596256
42000,138.802626210421
42300,136.993276061779
42600,135.251725574717
42900,133.576089122528
43200,131.964452015489
43500,131.613523934996
43800,132.960102060047
44100,135.236955661072
44400,137.983858348938
44700,140.901722868502
45000,143.775544678289
45300,146.44965427913
45600,148.827182069807
45900,150.833595327008
46200,152.3913353127
46500,153.436660563825
46800,153.952142403267
47100,153.987112304442
47400,153.628415269665
47700,152.963749812942
48000,152.069073138014
48300,151.008169004269
48600,149.834737836534
48900,148.593806813822
49200,147.322329996575
49500,146.046527800011
49800,144.778510192343
50100,143.52019910211
50400,142.269979872824
50700,141.02600034641
51000,139.787396369225
51300,138.55453940992
51600,137.328880420743
51900,136.11267155923
52200,134.908691021027
52500,133.720018522375
52800,132.549868846219
53100,131.401475264513
53400,130.277952999976
53700,129.18160144229
54000,128.112309032439
54300,127.067080644876
54600,126.041949191049
54900,125.035124530065
55200,124.049040381228
55500,123.08903871216
55800,122.160730023874
56100,121.266348963848
56400,120.402386864135
56700,119.561428738905
57000,118.736790629172
57300,117.927460344917
57600,117.138563171419
57900,116.377895434474
58200,115.652789913423
58500,114.965781247609
58800,114.312119799377
59100,113.682452247429
59400,113.068300065173
59700,112.467635133478
60000,111.885602386385
60300,111.330232420718
60600,110.807785461354
60900,110.318258549935
61200,109.854495775765
61500,109.406424932968
61800,108.967247376793
62100,108.536756768654
62400,108.119076050761
62700,107.719228145071
63000,107.341589981998
63300,106.98912608747
63600,106.662389551747
63900,106.358492963206
64200,106.071978157148
64500,105.797619778797
64800,105.532310140019
65100,105.274715936764
65400,105.024339224267
65700,104.781038625183
66000,104.544797334717
66300,104.315615828905
66600,104.093468754945
66900,103.87829203151
67200,103.66998296704
67500,103.468406047812
67800,103.273400330464
68100,103.084786502315
68400,102.902372942241
68700,104.265010754573
69000,107.786162257749
69300,112.527134238266
69600,117.919739925394
69900,123.586359836844
70200,129.253083493822
70500,134.719001296782
70800,139.861492780214
71100,144.589018020405
71400,148.801833402169
71700,152.408668646254
72000,155.336852564222
72300,157.535730553579
72600,158.976676235878
72900,159.654769780053
73200,159.615881043806
73500,158.967427761218
73800,157.840153971691
74100,156.356456502538
74400,154.623734162521
74700,152.733772826356
75000,150.762375648787
75300,148.769078328164
75600,146.794871714462
75900,144.857991473508
76200,142.959778557228
76500,141.095409662522
76800,139.259320936894
77100,137.44728212988
77400,135.656915913048
77700,133.887558448828
78000,132.139888481599
78300,130.415522722913
78600,128.716658813792
78900,127.04578963697
79200,125.405486949699
79500,123.798248503448
79800,122.226396857848
80100,120.692012761514
80400,119.196848358166
80700,117.741836265864
81000,116.32657969184
81300,114.949352198113
81600,113.607443322141
81900,112.297599678519
82200,111.016540953495
82500,109.762495366133
82800,108.536695895988
83100,107.342430518198
83400,106.183130254792
83700,105.060427286122
84000,103.973736782683
84300,102.921729979859
84600,101.903602322942
84900,100.91944761031
85200,99.9697754484915
85500,99.0548012332576
85800,98.1740306219122
86100,97.3262093697084
86400,96.5095970656299
86700,95.7223938230592
87000,94.9631318628292
87300,94.2308864262613
87600,93.5252363436726
87900,92.846006342703
88200,92.1929291245967
88500,91.565471848393
88800,90.9631727159017
89100,90.3860960149797
89400,89.8347997916078
89700,89.309946116539
90000,88.8119927058999
90300,88.3410951367983
90600,87.8971151973294
90900,87.4796692053991
91200,87.0881853254765
91500,86.7219566553697
91800,86.3801855404155
92100,86.062018938361
92400,85.7665754770071
92700,85.4929648738585
93000,85.2403008847505
93300,85.0077099831739
93600,84.7943374962101
93900,84.5993517611975
94200,84.4219467776497
94500,84.2613439620512
94800,84.116793330011
95100,83.9875738101422
95400,83.8729924336132
95700,83.7723830413304
96000,83.6851051382888
96300,83.6105429058138
96600,83.548104283437
96900,83.4972200798065
97200,83.4573431054063
97500,83.42794738149
97800,83.4085275261672
98100,83.3985981186757
98400,83.3976929040042
98700,83.4053639085762
99000,83.4211804634115
99300,83.4447283030079
99600,83.4756088457913
99900,83.5134385834271
100200,83.5578485312078
100500,83.6084837156023
100800,83.66500268736
101100,83.7270770547044
101400,83.7943910340956
101700,83.866641017362
102000,83.9435351545327
102300,84.0247929518726
102600,84.1101448883591
102900,84.1993320783374
103200,84.2921059552119
103500,84.3882279352605
103800,84.4874690701347
104100,84.5896097033133
104400,84.694439137812
104700,84.8017553176955
105000,84.9113645235618
105300,85.023081078785
105600,85.1367270544778
105900,85.2521319872279
106200,85.3691326221123
106500,85.4875726719477
106800,85.6073025869435
107100,85.7281793319182
107400,85.8500661697525
107700,85.9728324505016
108000,86.0963534059266
108300,86.2205099493569
108600,86.3451884808391
108900,86.4702806975366
109200,86.5956834093323
109500,86.7212983595718
109800,86.8470320508707
110100,86.972795575897
110400,87.0985044530318
110700,87.2240784668066
111000,87.3494415130107
111300,87.4745214483619
111600,87.5992499446328
111900,89.6401223465966
112200,94.3710769882659
112500,100.615287963248
112800,107.643109590258
113100,114.979453245611
113400,122.309154733047
113700,129.41268981074
114000,136.147581681981
114300,142.40399781521
114600,148.067428603653
114900,153.034441626928
115200,157.222387777055
115500,160.572751270224
115800,163.047589548334
116100,164.61799673252
116400,165.306742076897
116700,165.183084905162
117000,164.374621473145
117300,163.033268109405
117600,161.299238647172
117900,159.279467675868
118200,157.077563665146
118500,154.781058196077
118800,152.457400552119
119100,150.154597588372
119400,147.896759297276
119700,145.688189480655
120000,143.524838027802
120300,141.401029663211
120600,139.312181085285
120900,137.255571193747
121200,135.230275869844
121500,133.236801620164
121800,131.276658988331
122100,129.351975902035
122400,127.465184507357
122700,125.618789090664
123000,123.815202978256
123300,122.056635341082
123600,120.345023797539
123900,118.682001498864
124200,117.068880020492
124500,115.506651149013
124800,113.995994647588
125100,112.537141419852
125400,111.129205374852
125700,109.770353932572
126000,108.459386127511
126300,107.196124605075
126600,105.980542803105
126900,104.810901373622
127200,103.682842105729
127500,102.590981728224
127800,101.531334781361
128100,100.50265132401
128400,99.5061919207937
128700,98.5444721458171
129000,97.6196021037664
129300,96.7320451766019
129600,95.8803236475391
129900,96.9376319708997
130200,100.553777074921
130500,105.537559210405
130800,111.203291728079
131100,117.133581411656
131400,123.054430246968
131700,128.766220855668
132000,134.143041429589
132300,139.089166238629
132600,143.502221583325
132900,147.289453533818
133200,150.377619463204
133500,152.716316509084
133800,154.277925156389
134100,155.058579708283
134400,155.100613770918
134700,154.507833762163
135000,153.412011703051
135300,151.938353778157
135600,150.197405784905
135900,148.284039572783
136200,146.276871973967
136500,144.238048478496
136800,142.21247682031
137100,140.223473441587
137400,138.275739093512
137700,136.365468742871
138000,134.487059672572
138300,132.635918179843
138600,130.809290703641
138900,129.006230734528
139200,127.227248222284
139500,125.473889580753
139800,123.748352073576
140100,122.053169037115
140400,120.390974049787
140700,118.764334153292
141000,117.17563414811
141300,115.627005607674
141600,114.120260685132
141900,112.656572599701
142200,111.235927762445
142500,109.857111661537
142800,108.519532040421
143100,107.223934666842
143400,105.971322938759
143700,104.761038746177
144000,103.589819741795
144300,102.453774201918
144600,101.350721493775
144900,100.280854642531
145200,99.246021536189
145500,98.2483336491234
145800,97.2888624665033
146100,96.3670101202736
146400,95.4807096680444
146700,94.627174544946
147000,93.803780254357
147300,93.0087361919378
147600,92.241338202517
147900,91.5017602989083
148200,90.7904857422829
148500,90.1076436068651
148800,89.4526212671588
149100,88.8244470150019
149400,88.2224596261936
149700,87.6465323851263
150000,87.0969788052518
150300,86.5743660766132
150600,86.0792352806272
150900,85.6118833322104
151200,85.1723071924428
151500,84.7602280616022
151800,84.3751436634471
152100,84.0163844432512
152400,83.683163686166
152700,83.3746184808274
153000,83.0898417954635
153300,82.8279070379905
153600,82.5878858388435
153900,82.3688595255417
154200,82.169926477939
154500,81.9902072671926
154800,81.8288480911113
155100,83.4789760130557
155400,87.5904343367434
155700,93.0367224460534
156000,99.157089439902
156300,105.533547498133
156600,111.886932433306
156900,118.036330613396
157200,123.876135533328
157500,129.316865626271
157800,134.257472684928
158100,138.603312250563
158400,142.276861801788
158700,145.221793199877
159000,147.403566592258
159300,148.808213696138
159600,149.443500030308
159900,149.365103368141
160200,148.684563771116
160500,147.53276848828
160800,146.031699358686
161100,144.28811763633
161400,142.392847091808
161700,140.420444851072
162000,138.429079833595
162300,136.458301112117
162600,134.525684266276
162900,132.633096967025
163200,130.77676652527
163500,128.952201069999
163800,127.156062226236
164100,125.386626655642
164400,123.64364918337
164700,121.928022553624
165000,120.241411673808
165300,118.585934355829
165600,116.963908733303
165900,115.377665466288
166200,113.829414372346
166500,112.321130627933
166800,110.854298404237
167100,109.430123024143
167400,108.049763343982
167700,106.714208027008
168000,105.423994610924
168300,104.177380689962
168600,102.969959038036
168900,101.797446918368
169200,100.658024601062
169500,99.5525415331452
169800,98.4834078649318
170100,97.4529930486922
170400,96.4622839525495
170700,95.5104084961692
171000,94.5950285435408
171300,93.7132073985107
171600,92.8623193324146
171900,92.0406819891814
172200,91.2477286987259
172500,90.4837178743731
172800,89.7491335389012
