Var1,Var2
0,108.193652873873
300,108.191682755272
600,108.199082619579
900,108.232635351797
1200,108.308981580701
1500,108.432981236647
1800,108.593628424261
2100,108.771936368866
2400,108.949355608101
2700,109.116297597638
3000,109.272794468338
3300,109.423089265126
3600,109.572609550713
3900,109.726608372966
4200,109.889638995335
4500,110.065434806992
4800,110.256970500073
5100,110.466590849693
5400,110.6961572938
5700,110.947188787805
6000,111.220940964992
6300,111.518150118699
6600,111.83852616226
6900,112.180786037432
7200,112.543541948756
7500,112.926538730953
7800,113.33124862129
8100,113.760124375262
8400,114.215031652239
8700,114.695368078991
9000,115.19718706276
9300,115.71468771114
9600,116.243434484396
9900,116.781392122034
10200,117.327678185668
10500,117.881645989724
10800,118.442514585221
11100,119.00926546459
11400,119.580665848962
11700,120.155345728808
12000,120.731887127596
12300,121.308909288855
12600,121.885142414186
12900,122.45948551961
13200,123.031047393067
13500,123.599170577534
13800,124.16343923621
14100,124.723673272336
14400,125.279910079017
14700,125.832375588025
15000,126.381449150801
15300,126.927625570416
15600,127.47147507795
15900,128.013601626686
16200,128.554601957774
16500,129.095028909563
16800,129.635361318094
17100,130.17598190562
17400,130.717163785492
17700,131.259065551903
18000,131.801734360497
18300,132.345115949846
18600,132.889070215506
18900,133.433390734749
19200,133.977826550953
19500,134.522104554711
19800,135.06595093047
20100,135.609110354155
20400,136.151361906955
20700,136.692530989186
21000,137.232496852192
21300,137.771195692612
21600,138.308619436956
21900,138.844809801459
22200,139.379848778361
22500,139.913847992041
22800,140.44693799788
23100,140.979257834559
23400,141.510945283332
23700,142.042128310782
24000,142.572918092517
24300,143.103403890814
24600,143.633649918718
24900,144.16369418362
25200,144.693549176644
25500,149.303815404932
25800,159.945921112946
26100,174.207416547548
26400,190.38118007182
26700,207.364149448989
27000,224.368666705628
27300,240.825686375242
27600,256.366383533812
27900,270.723010898542
28200,283.646834881978
28500,294.928506126925
28800,304.410722483823
29100,311.990993552815
29400,317.619290951311
29700,321.29312100027
30000,323.051392945605
30300,322.971527437358
30600,321.198254587607
30900,317.98014240585
31200,313.636208098921
31500,308.485169343533
31800,302.804328482616
32100,296.817984866608
32400,290.699677936205
32700,284.579542360162
33000,278.550436435432
33300,272.657353926098
33600,266.905987341043
33900,261.287779584851
34200,255.792109438143
34500,250.410803718737
34800,245.139219422884
35100,239.975922191571
35400,234.921903314421
35700,229.97974822091
36000,225.152916990586
36300,220.445183557424
36600,215.860231560228
36900,211.401380868867
37200,207.071416906379
37500,202.872498028359
37800,198.806118638577
38100,194.873111380216
38400,191.07367544654
38700,187.407421339893
39000,183.873425043174
39300,180.470286599063
39600,177.196189624381
39900,174.048959423449
40200,171.026118195146
40500,168.124936427301
40800,165.342479982494
41100,162.675652603539
41400,160.111588489227
41700,157.627988035799
42000,155.227682391872
42300,152.911538348492
42600,150.678774768876
42900,148.527785031367
43200,146.456549152609
43500,144.738966997914
43800,143.472907360368
44100,142.482354001633
44400,141.658835027994
44700,140.92373324967
45000,140.214519998651
45300,139.484695108867
45600,138.712324536617
45900,137.898923095143
46200,137.057271690974
46500,136.202307176177
46800,135.34726124099
47100,134.502579294614
47400,133.676040106662
47700,132.873288398063
48000,132.098242977239
48300,131.351923236685
48600,130.631099838623
48900,129.929833842278
49200,129.24363409478
49500,128.573102201205
49800,127.92295843964
50100,127.299064815138
50400,126.706666815033
50700,126.147187531988
51000,125.616172484991
51300,125.105640673661
51600,124.609300599601
51900,124.127713857918
52200,123.66724330118
52500,123.235798295071
52800,122.840204481639
53100,122.481850906319
53400,122.154399965942
53700,121.847123346433
54000,121.551328591189
54300,121.266672980045
54600,120.99990877625
54900,120.759685337319
55200,120.553657603171
55500,120.384716941466
55800,120.248097628338
56100,120.133440997489
56400,120.030814566376
56700,119.93755051869
57000,119.858420256007
57300,119.801007402229
57600,119.772715228791
57900,119.778802698658
58200,119.818833424833
58500,119.885473795936
58800,119.968417759888
59100,120.060711722766
59400,120.162708203895
59700,120.279899973865
60000,120.419016014436
60300,120.586088880856
60600,120.784975359246
60900,121.014542926436
61200,121.268005383397
61500,121.536624131618
61800,121.815392485893
62100,122.105364962063
62400,122.411160971484
62700,122.73809518119
63000,123.090846708747
63300,123.47262167385
63600,123.882832145813
63900,124.316093507225
64200,124.765038646384
64500,125.224924479676
64800,125.695343802278
65100,126.178209714738
65400,126.675664587666
65700,127.189154993828
66000,127.719115157018
66300,128.264926754829
66600,128.825028683736
66900,129.39710512688
67200,129.978303111401
67500,130.565475301336
67800,131.155423767051
68100,131.745111901617
68400,132.331834882603
68700,135.150152474532
69000,141.214502458013
69300,149.204364191431
69600,158.240781095696
69900,167.689679945658
70200,177.025441301155
70500,185.937795565236
70800,194.191548854468
71100,201.594991935422
71400,208.000178067513
71700,213.301529244203
72000,217.432581780661
72300,220.361857684522
72600,222.08838279175
72900,222.639929418981
73200,222.095351240439
73500,220.610720190173
73800,218.385577990732
74100,215.618199790985
74400,212.486531578994
74700,209.137861345361
75000,205.687765584919
75300,202.223693413459
75600,198.807897350006
75900,195.469785287908
76200,192.21193215987
76500,189.02729002176
76800,185.907605487528
77100,182.846553152883
77400,179.840482009477
77700,176.888183813256
78000,173.99032836171
78300,171.14886330915
78600,168.366496494435
78900,165.646288947423
79200,162.991354524503
79500,160.397700875641
79800,157.84607614994
80100,155.343584693685
80400,152.896444522986
80700,150.508739404351
81000,148.183265107124
81300,145.921963430403
81600,143.726148098007
81900,141.596633881098
82200,139.533828806481
82500,137.537797565557
82800,135.608306159352
83100,133.744861101779
83400,131.946746094902
83700,130.213055429158
84000,128.542721845373
84300,126.934539666094
84600,125.387188268888
84900,123.899214414782
85200,122.468591246616
85500,121.091769253355
85800,119.76339036143
86100,118.476953413923
86400,117.225677134026
86700,116.003211177102
87000,114.80418836585
87300,113.625609796372
87600,112.469040005449
87900,111.340562191297
88200,110.247190722725
88500,109.193686750508
88800,108.182345720479
89100,107.213904028305
89400,106.288002667832
89700,105.402228081048
90000,104.552172892309
90300,103.732795395234
90600,102.939378637764
90900,102.169207702477
91200,101.422776546722
91500,100.702959945192
91800,100.012857943234
92100,99.3536546782878
92400,98.7240650424395
92700,98.1217729524236
93000,97.5450049649395
93300,96.9929544617538
93600,96.4653990965069
93900,95.962247930588
94200,95.4833358519056
94500,95.0283581016213
94800,94.5968686209509
95100,94.1883035440656
95400,93.8020109887775
95700,93.4372789341365
96000,93.0933586011916
96300,92.7694829490404
96600,92.4648806447236
96900,92.178786232009
97200,91.9104473030696
97500,91.6591295574499
97800,91.4241204639232
98100,91.2047314624418
98400,91.0002986094717
98700,90.8101822187041
99000,90.6337662463626
99300,90.4704577086297
99600,90.3196860721856
99900,90.1809025924447
100200,90.0535796043195
100500,89.9372097906086
100800,89.8313055292201
101100,89.7353983561081
101400,89.6490383508365
101700,89.5717933759729
102000,89.5032482488447
102300,89.4430038079146
102600,89.3906760383412
102900,89.345895384688
103200,89.3083061749322
103500,89.2775661053977
103800,89.2533457616649
104100,89.2353281635328
104400,89.2232083285706
104700,89.2166928518611
105000,89.2154995008926
105300,89.2193568250832
105600,89.2280037795698
105900,89.2411893628901
106200,89.2586722689344
106500,89.2802205621202
106800,89.3056113944213
107100,89.3346307262879
107400,89.3670730243534
107700,89.4027409547735
108000,89.4414450834228
108300,89.4830035875072
108600,89.5272419798913
108900,89.573992845943
109200,89.6230955920965
109500,89.6743962037442
109800,89.7277470010298
110100,89.7830064030454
110400,89.840038712776
110700,89.898713916378
111000,89.9589074914729
111300,90.020500221819
111600,90.0833780171708
111900,91.6898500361216
112200,95.4623701611697
112500,100.454899469776
112800,106.079854956366
113100,111.951787482745
113400,117.817646621153
113700,123.501840483396
114000,128.890103261735
114300,133.891360632775
114600,138.405344057788
114900,142.339494753206
115200,145.619035844221
115500,148.190500240908
115800,150.021928375389
116100,151.102673266728
116400,151.455386351041
116700,151.162940850116
117000,150.347943578336
117300,149.132247729187
117600,147.624886458274
117900,145.920131839844
118200,144.097599518788
118500,142.222368522387
118800,140.344762591071
119100,138.495810410998
119400,136.686052338043
119700,134.913922266263
120000,133.17418561441
120300,131.461801690185
120600,129.773270438344
120900,128.106847726041
121200,126.462307856099
121500,124.840566065929
121800,123.243302877082
122100,121.672646190442
122400,120.1309227703
122700,118.620437246855
123000,117.142992580873
123300,115.699417679263
123600,114.289454231064
123900,112.911921112206
124200,111.565004722508
124500,110.246787705518
124800,108.957492875947
125100,107.699781684182
125400,106.476870086839
125700,105.290922077291
126000,104.141841050466
126300,103.028289161606
126600,101.949393383503
126900,100.905287108881
127200,99.8967260524481
127500,98.9243089017093
127800,97.9879051532413
128100,97.0864803170085
128400,96.2183252145521
128700,95.3815214262259
129000,94.5744044463102
129300,93.795849890974
129600,93.0453076109102
129900,95.2567145739021
130200,101.464305380951
130500,109.80351682978
130800,119.191735759476
131100,128.961268887743
131400,138.670102481334
131700,148.006283083066
132000,156.753288212104
132300,164.739066986503
132600,171.755214985429
132900,177.700924076101
133200,182.521308334803
133500,186.186780138324
133800,188.694054571417
134100,190.064297186469
134400,190.344308254872
134700,189.639688905967
135000,188.117365367117
135300,185.963650173986
135600,183.356940553781
135900,180.453943647932
136200,177.382548316933
136500,174.242103234888
136800,171.106587836463
137100,168.023579914365
137400,165.012764478556
137700,162.075587106864
138000,159.189409868934
138300,156.337205557088
138600,153.523032222473
138900,150.749391332111
139200,148.018875888468
139500,145.334562974143
139800,142.699929639764
140100,140.118631993882
140400,137.594281401528
140700,135.130266161049
141000,132.729627988057
141300,130.394985589918
141600,128.128494646298
141900,125.93184418269
142200,123.806267212869
142500,121.752558881112
142800,119.77110930406
143100,117.86194495567
143400,116.024769953177
143700,114.259003531247
144000,112.563815097126
144300,110.938157515577
144600,109.380799545242
144900,107.890358601244
145200,106.465309730445
145500,105.103595111995
145800,103.800593001159
146100,102.548778730204
146400,101.340034243663
146700,100.168113415713
147000,99.0300485582825
147300,97.926156417146
147600,96.8589492360439
147900,95.8313263012139
148200,94.8448919922454
148500,93.8991773066045
148800,92.9918856988954
149100,92.1197731436694
149400,91.2796731854226
149700,90.4692864985295
150000,89.6875344463418
150300,88.9344099128238
150600,88.210417166621
150900,87.515877846157
151200,86.8505690482954
151500,86.2137944592259
151800,85.6046882995235
152100,85.022606594761
152400,84.4674595881688
152700,83.9398824651615
153000,83.4412945102845
153300,82.9739766565487
153600,82.5405433782541
153900,82.1420494219768
154200,81.7775521783054
154500,81.4452095161335
154800,81.1429237719381
155100,81.9668226154128
155400,84.2991976115295
155700,87.4456611488826
156000,91.0025159584262
156300,94.7110179473159
156600,98.3948931144217
156900,101.931018453685
157200,105.247300023687
157500,108.315319034914
157800,111.133230766982
158100,113.702169457276
158400,115.999291110845
158700,117.976028631411
159000,119.576076029647
159300,120.752256006696
159600,121.491418685144
159900,121.830633534315
160200,121.840820682756
160500,121.597050670166
160800,121.16367290191
161100,120.593126631668
161400,119.927286760579
161700,119.19977493263
162000,118.437837410693
162300,117.66213387689
162600,116.88621783446
162900,116.118330357383
163200,115.363864083876
163500,114.626797386768
163800,113.910433542317
164100,113.217755331662
164400,112.551412915135
164700,111.912372605911
165000,111.298580415869
165300,110.704895742229
165600,110.124721201965
165900,109.553001247576
166200,108.987126235732
166500,108.426064967117
166800,107.869771085711
167100,107.318792703847
167400,106.774011228182
167700,106.236468354775
168000,105.707252137722
168300,105.18742371714
168600,104.677971938312
168900,104.179786787353
169200,103.693645398674
169500,103.220206766976
169800,102.760012787622
170100,102.313493394962
170400,101.880973848257
170700,101.462683042672
171000,101.058762299719
171300,100.669274251601
171600,100.294211543166
171900,99.933505163207
172200,99.5870322850232
172500,99.2546235473039
172800,98.9360697437015
