Var1,Var2
0,108.193652873873
300,108.191682755272
600,108.199082619579
900,108.232635351797
1200,108.308981580701
1500,108.432981236647
1800,108.593628424261
2100,108.771936368866
2400,108.949355608101
2700,109.116297597638
3000,109.272794468338
3300,109.423089265126
3600,109.572609550713
3900,109.726608372966
4200,109.889638995335
4500,110.065434806992
4800,110.256970500073
5100,110.466590849693
5400,110.6961572938
5700,110.947188787805
6000,111.220940964992
6300,111.518150118699
6600,111.83852616226
6900,112.180786037432
7200,112.543541948756
7500,112.926538730953
7800,113.33124862129
8100,113.760124375262
8400,114.215031652239
8700,114.695368078991
9000,115.19718706276
9300,115.71468771114
9600,116.243434484396
9900,116.781392122034
10200,117.327678185668
10500,117.881645989724
10800,118.442514585221
11100,119.00926546459
11400,119.580665848962
11700,120.155345728808
12000,120.731887127596
12300,121.308909288855
12600,121.885142414186
12900,122.45948551961
13200,123.031047393067
13500,123.599170577534
13800,124.16343923621
14100,124.723673272336
14400,125.279910079017
14700,125.832375588025
15000,126.381449150801
15300,126.927625570416
15600,127.47147507795
15900,128.013601626686
16200,128.554601957774
16500,129.095028909563
16800,129.635361318094
17100,130.17598190562
17400,130.717163785492
17700,131.259065551903
18000,131.801734360497
18300,132.345115949846
18600,132.889070215506
18900,133.433390734749
19200,133.977826550953
19500,134.522104554711
19800,135.06595093047
20100,135.609110354155
20400,136.151361906955
20700,136.692530989186
21000,137.232496852192
21300,137.771195692612
21600,138.308619436956
21900,138.844809801459
22200,139.379848778361
22500,139.913847992041
22800,140.44693799788
23100,140.979257834559
23400,141.510945283332
23700,142.042128310782
24000,142.572918092517
24300,143.103403890814
24600,143.633649918718
24900,144.16369418362
25200,144.693549176644
25500,148.775736303675
25800,158.108785380501
26100,170.610279652763
26400,184.767615305142
26700,199.607401035112
27000,214.438979259877
27300,228.763597815159
27600,242.262422196776
27900,254.704330138685
28200,265.869769075611
28500,275.57211054621
28800,283.670677872468
29100,290.073869986729
29400,294.737235510452
29700,297.659045597707
30000,298.874725904037
30300,298.459328507131
30600,296.590166447131
30900,293.536369082579
31200,289.587319359102
31500,285.012560832759
31800,280.039268211668
32100,274.848106269726
32400,269.577521303143
32700,264.330077212342
33000,259.172624516796
33300,254.13164732664
33600,249.205720335663
33900,244.384629178935
34200,239.658196464932
34500,235.019307048446
34800,230.46439051458
35100,225.992902592222
35400,221.606511133069
35700,217.308303230744
36000,213.102124958151
36300,208.992078263149
36600,204.982155407559
36900,201.075993209077
37200,197.276722048271
37500,193.586881966521
37800,190.008389577765
38100,186.542541049367
38400,183.190037592718
38700,179.951024759349
39000,176.825141373204
39300,173.811573032105
39600,170.909106354837
39900,168.116181965575
40200,165.430944989061
40500,162.851291963053
40800,160.367393163207
41100,157.956635082291
41400,155.621703040407
41700,153.364154619496
42000,151.183834216833
42300,149.079697400967
42600,147.050229389088
42900,145.093662520736
43200,143.208092073106
43500,144.435006906221
43800,149.892209598683
44100,157.670606731721
44400,166.618363218956
44700,175.917609902718
45000,185.076585999145
45300,193.758499849965
45600,201.707410067229
45900,208.721382877241
46200,214.64980126665
46500,219.390196292197
46800,222.883667610766
47100,225.109633239818
47400,226.080343079116
47700,225.842800928039
48000,224.532892275346
48300,222.358978645716
48600,219.536967271697
48900,216.265190122782
49200,212.71106396618
49500,209.007606640083
49800,205.256382571014
50100,201.531660446225
50400,197.876504586273
50700,194.303817379279
51000,190.81016510344
51300,187.387819695186
51600,184.030010766162
51900,180.732579123989
52200,177.494061140419
52500,174.31518088406
52800,171.198200880399
53100,168.146314683792
53400,165.163147042668
53700,162.252389522406
54000,159.401763899733
54300,156.599772516526
54600,153.856639956468
54900,151.17868059945
55200,148.570032885723
55500,146.033538571463
55800,143.571158684142
56100,141.184192393495
56400,138.873405609308
56700,136.639112621012
57000,134.481237685066
57300,132.399368454038
57600,130.392803665481
57900,128.46059594631
58200,126.601590209266
58500,124.814457994963
58800,123.097727680817
59100,121.449807989409
59400,119.869008837888
59700,118.353566121509
60000,116.901566662025
60300,115.510042584497
60600,114.17405765403
60900,112.886960420627
61200,111.641350322571
61500,110.430386296911
61800,109.251230596307
62100,108.105334086413
62400,106.995568555732
62700,105.92453033294
63000,104.892457902248
63300,103.896797733555
63600,102.934077520073
63900,102.001841316676
64200,101.099610432151
64500,100.228430875168
64800,99.3896571056545
65100,98.5838270075473
65400,97.8100976179642
65700,97.0663900079357
66000,96.350040074153
66300,95.658616289236
66600,94.9905923826616
66900,94.3456016993246
67200,93.7241306148404
67500,93.126862668056
67800,92.5545127450116
68100,92.0078424266087
68400,91.4874383506513
68700,93.3822324748638
69000,98.5482438666869
69300,105.475987099898
69600,113.283898122798
69900,121.433172702211
70200,129.568528430543
70500,137.433322527329
70800,144.863816691738
71100,151.73794435773
71400,157.932213573633
71700,163.33423288753
72000,167.815186658822
72300,171.320749714054
72600,173.836901135011
72900,175.368840731732
73200,175.943835975095
73500,175.637853039393
73800,174.58875663604
74100,172.959833567006
74400,170.906876172303
74700,168.568766136835
75000,166.062101837822
75300,163.479185857862
75600,160.886333870135
75900,158.306622810775
76200,155.762585136998
76500,153.260989226099
76800,150.800069400883
77100,148.376319644417
77400,145.987134619037
77700,143.631543665896
78000,141.310133287605
78300,139.024682753232
78600,136.777754469119
78900,134.572332019857
79200,132.411532641726
79500,130.298394529517
79800,128.235733821796
80100,126.2260515853
80400,124.271483623327
80700,122.373780569831
81000,120.534304371865
81300,118.754043466474
81600,117.033638426081
81900,115.373409254552
82200,113.773381884438
82500,112.233316842431
82800,110.752741324459
83100,109.33098133844
83400,107.967191808346
83700,106.660382557655
84000,105.409201810621
84300,104.209917260372
84600,103.055921334617
84900,101.939933576363
85200,100.856577299434
85500,99.8038447677033
85800,98.7829390655021
86100,97.7969392841271
86400,96.8488026978603
86700,95.9397018953621
87000,95.0684568517066
87300,94.2320899784477
87600,93.4269589824856
87900,92.6499171594115
88200,91.8991222819378
88500,91.1742560580864
88800,90.4761024783383
89100,89.8056663380814
89400,89.1633095054363
89700,88.5487365463932
90000,87.9616106864997
90300,87.4019046481686
90600,86.869925052315
90900,86.3660721216146
91200,85.8905639422469
91500,85.4433459111275
91800,85.0240985264
92100,84.6322826310092
92400,84.2671930876558
92700,83.9280083870848
93000,83.6138318465048
93300,83.3237238984641
93600,83.0567270452961
93900,82.8118842465189
94200,82.5882509306509
94500,82.3849024156422
94800,82.2009387593604
95100,82.0354879577611
95400,81.8877078675813
95700,81.7567873221409
96000,81.641946870869
96300,81.5424388123977
96600,81.4575461296062
96900,81.3865809291136
97200,81.328883028341
97500,81.2838187432355
97800,81.2507797804932
98100,81.2291821851769
98400,81.2184653354284
98700,81.2180910641688
99000,81.2275429337616
99300,81.2463254613936
99600,81.2739632102979
99900,81.3099997747762
100200,81.3539967313211
100500,81.4055327207211
100800,81.4642026944299
101100,81.5296172598781
101400,81.6014020846912
101700,81.6791973395943
102000,81.7626571699829
102300,81.8514491912253
102600,81.9452540051891
102900,82.0437647365799
103200,82.1466865881208
103500,82.2537364166141
103800,82.3646423519836
104100,82.4791434484293
104400,82.5969893256969
104700,82.7179397964003
105000,82.8417644964234
105300,82.9682425272822
105600,83.0971621136871
105900,83.2283202763109
106200,83.3615225139593
106500,83.4965824888746
106800,83.6333217296385
107100,83.7715693592989
107400,83.9111618399458
107700,84.051942728256
108000,84.1937624392959
108300,84.3364780172813
108600,84.479952912685
108900,84.6240567654081
109200,84.7686651938675
109500,84.9136595899019
109800,85.0589269194101
110100,85.2043595286272
110400,85.3498549559356
110700,85.4953157490968
111000,85.6406492877859
111300,85.7857676113008
111600,85.9305872513222
111900,87.6158426550528
112200,91.4592820729759
112500,96.5144224826877
112800,102.195867204207
113100,108.119669248549
113400,114.0233315604
113700,119.730967700115
114000,125.139515719229
114300,130.1644002357
114600,134.709172486414
114900,138.683449210658
115200,142.013521185989
115500,144.646229287399
115800,146.549398013862
116100,147.711191586167
116400,148.147371917395
116700,147.930811002981
117000,147.179105371144
117300,146.014035810185
117600,144.546058079508
117900,142.871023305806
118200,141.070019116505
118500,139.209581114329
118800,137.341551410805
119100,135.499072556349
119400,133.694744154623
119700,131.928247961382
120000,130.195065086589
120300,128.490554051789
120600,126.811419432294
120900,125.156001482085
121200,123.524082163376
121500,121.916536585316
121800,120.33497667662
122100,118.78144328447
122400,117.258144254831
122700,115.767069832671
123000,114.309486062615
123300,112.885646094578
123600,111.494837062155
123900,110.135819337836
124200,108.808817146411
124500,107.51594441145
124800,106.259710925488
125100,105.041305060971
125400,103.859671570827
125700,102.713049348221
126000,101.600778929336
126300,100.523631009705
126600,99.483066766779
126900,98.4801571853948
127200,97.5148675165514
127500,96.5859383066959
127800,95.691283965014
128100,94.8286393750905
128400,93.9961614783738
128700,93.1927601165723
129000,92.4180762409183
129300,91.6721687775216
129600,90.9550498789668
129900,93.3351479113157
130200,99.8863609822507
130500,108.655952576945
130800,118.514734060615
131100,128.771478508504
131400,138.971509776442
131700,148.793216250766
132000,158.013610138167
132300,166.445694893819
132600,173.873932764064
132900,180.20373228497
133200,185.3750132587
133500,189.354306153321
133800,192.135647884596
134100,193.738641186946
134400,194.208349737984
134700,193.640063180388
135000,192.194098255928
135300,190.061626018227
135600,187.429562889054
135900,184.464420223413
136200,181.30364073686
136500,178.054791642897
136800,174.798730754283
137100,171.590712581719
137400,168.456377313701
137700,165.39936520382
138000,162.415385202463
138300,159.484670995731
138600,156.586515041085
138900,153.726846969503
139200,150.909910787518
139500,148.139511134957
139800,145.419485042924
140100,142.753707337574
140400,140.145958542808
140700,137.599776483519
141000,135.118342891186
141300,132.704405930835
141600,130.360239964436
141900,128.087638041349
142200,125.887917927279
142500,123.761945186747
142800,121.710170789348
143100,119.732668541115
143400,117.829171639776
143700,115.999111997491
144000,114.241659713307
144300,112.555760684072
144600,110.940170379077
144900,109.393482542009
145200,107.914156919038
145500,106.500536751624
145800,105.150531446517
146100,103.859535392532
146400,102.619990682321
146700,101.423598808123
147000,100.263818550149
147300,99.1374157720872
147600,98.0445618855885
147900,96.9877894413859
148200,95.9701496868082
148500,94.993432443684
148800,94.0572888529948
149100,93.1594340603347
149400,92.2965444678251
149700,91.4653322325052
150000,90.6633921189692
150300,89.8896003590225
150600,89.1439865229951
150900,88.42715190617
151200,87.7395169615056
151500,87.0808616677122
151800,86.4503541247838
152100,85.8468997660766
152400,85.2696008943192
152700,84.7181419033973
153000,84.1929695765154
153300,83.695255455603
153600,83.2268271899937
153900,82.7902403610237
154200,82.3869662100607
154500,82.0164940430778
154800,81.6773483900814
155100,81.9167200907089
155400,82.9243832256068
155700,84.3526303731099
156000,86.0042945063769
156300,87.7571905098118
156600,89.5266231767072
156900,91.2498260725773
157200,92.8881421365769
157500,94.4254628332259
157800,95.8602220752008
158100,97.199865839527
158400,98.4558425371065
158700,99.6408653313082
159000,100.766668708104
159300,101.842063130521
159600,102.872282228061
159900,103.859508539537
160200,104.803959291565
160500,105.705076824313
160800,106.562498127486
161100,107.37657838211
161400,108.14824313916
161700,108.879129098023
162000,109.571610489731
162300,110.228292104904
162600,110.851580392427
162900,111.443421373677
163200,112.005216017956
163500,112.537915039466
163800,113.042527298309
164100,113.521202159527
164400,113.977817127481
164700,114.417681317402
165000,114.84698939952
165300,115.272266413266
165600,115.699853966206
165900,116.135472438278
166200,116.583885578615
166500,117.048681035434
166800,117.532165717193
167100,118.035351760915
167400,118.558038120638
167700,119.098968735778
168000,119.656030998001
168300,120.226482698022
168600,120.807176243933
168900,121.394786445593
169200,121.986035457397
169500,122.577880976513
169800,123.167658729258
170100,123.753184626006
170400,124.332821054574
170700,124.905502050529
171000,125.470718512241
171300,126.028472578698
171600,126.579210201326
171900,127.123738005206
172200,127.663133721261
172500,128.198652523922
172800,128.731627766479
