108.19
108.19
108.2
108.23
108.31
108.43
108.59
108.78
108.98
109.18
109.37
109.56
109.73
109.9
110.07
110.23
110.39
110.55
110.72
110.88
111.05
111.23
111.41
111.6
111.8
112.01
112.22
112.45
112.69
112.94
113.2
113.47
113.76
114.07
114.39
114.73
115.08
115.46
115.85
116.27
116.71
117.17
117.66
118.17
118.69
119.23
119.78
120.34
120.91
121.49
122.07
122.65
123.23
123.81
124.39
124.96
125.53
126.1
126.66
127.21
127.76
128.3
128.84
129.38
129.92
130.45
130.99
131.52
132.06
132.6
133.14
133.68
134.22
134.77
135.31
135.85
136.4
136.94
137.48
138.03
138.57
139.11
139.64
140.18
140.71
144.12
151.77
162
173.6
185.7
197.75
209.35
220.2
230.1
238.86
246.33
252.41
257.04
260.19
261.88
262.14
261.1
258.92
255.87
252.18
248.07
243.71
239.24
234.76
230.35
226.04
221.83
217.72
213.69
209.75
205.88
202.08
198.36
194.72
191.16
187.68
184.29
180.98
177.77
174.65
171.63
168.71
165.89
163.16
160.53
157.96
155.47
153.05
150.71
148.45
146.26
144.15
142.11
140.15
138.26
136.44
134.68
133
131.37
129.81
132
139.28
149.32
160.74
172.58
184.2
195.2
205.31
214.3
222
228.31
233.16
236.54
238.45
238.94
238.11
236.13
233.23
229.66
225.63
221.34
216.92
212.48
208.09
203.8
199.61
195.51
191.51
187.6
183.77
180.02
176.36
172.79
169.3
165.92
162.63
159.42
156.29
153.23
150.26
147.38
144.59
141.89
139.28
136.77
134.34
132.01
129.77
127.62
125.55
123.57
121.67
119.85
118.11
116.44
114.85
113.33
111.88
110.5
109.18
107.92
106.71
105.55
104.44
103.35
102.3
101.28
100.29
99.337
98.421
97.544
96.704
95.897
95.118
94.367
93.642
92.946
92.279
91.644
91.04
90.468
89.928
89.419
88.94
91.698
98.819
108.28
118.91
130.01
141.1
151.87
162.08
171.52
179.99
187.39
193.63
198.66
202.43
204.95
206.25
206.39
205.47
203.68
201.24
198.33
195.12
191.74
188.3
184.88
181.52
178.24
175.04
171.92
168.86
165.87
162.95
160.07
157.23
154.44
151.69
149
146.36
143.79
141.29
138.85
136.48
134.19
131.97
129.82
127.75
125.75
123.83
121.97
120.19
118.48
116.84
115.26
113.75
112.31
110.93
109.61
108.35
107.14
105.97
104.85
103.77
102.71
101.69
100.69
99.734
98.812
97.929
97.082
96.27
95.487
94.73
93.999
93.295
92.62
91.975
91.361
90.778
90.226
89.706
89.216
88.755
88.323
87.919
87.541
87.188
86.86
86.555
86.273
86.012
85.772
85.55
85.348
85.163
84.996
84.844
84.708
84.586
84.479
84.385
84.304
84.235
84.177
84.131
84.095
84.069
84.052
84.045
84.046
84.055
84.072
84.096
84.128
84.165
84.209
84.259
84.315
84.375
84.441
84.511
84.585
84.664
84.747
84.833
84.922
85.014
85.11
85.208
85.308
85.411
85.516
85.623
85.732
85.842
85.954
86.067
86.182
86.297
86.413
86.53
86.648
86.766
86.885
87.004
88.29
91.212
95.054
99.382
103.91
108.43
112.81
116.96
120.8
124.28
127.32
129.86
131.85
133.24
134.03
134.25
133.98
133.33
132.39
131.25
129.97
128.6
127.21
125.81
124.43
123.08
121.76
120.45
119.16
117.89
116.63
115.39
114.17
112.97
111.8
110.66
109.54
108.45
107.39
106.35
105.34
104.36
103.4
102.47
101.57
100.71
99.877
99.079
98.31
97.567
96.846
96.147
95.472
94.822
94.199
93.603
93.034
92.493
91.979
91.493
94.715
102.99
113.99
126.38
139.3
152.19
164.66
176.32
186.99
196.52
204.79
211.7
217.2
221.27
223.92
225.18
225.13
223.91
221.73
218.83
215.41
211.67
207.75
203.76
199.8
195.91
192.1
188.4
184.77
181.23
177.77
174.37
171.05
167.81
164.65
161.57
158.54
155.58
152.68
149.85
147.1
144.43
141.85
139.34
136.92
134.58
132.32
130.15
128.06
126.05
124.12
122.26
120.49
118.78
117.15
115.59
114.09
112.67
111.3
110
108.76
107.57
106.43
105.34
104.28
103.26
102.27
101.3
100.37
99.468
98.605
97.778
96.986
96.224
95.489
94.778
94.091
93.43
92.797
92.192
91.617
91.071
90.555
90.068
92.362
98.41
106.48
115.55
125.03
134.51
143.69
152.4
160.48
167.78
174.11
179.42
183.64
186.76
188.78
189.73
189.64
188.64
186.92
184.65
182.01
179.14
176.14
173.12
170.13
167.21
164.36
161.58
158.85
156.15
153.49
150.86
148.27
145.73
143.24
140.79
138.4
136.06
133.78
131.57
129.41
127.33
125.31
123.35
121.46
119.64
117.89
116.2
114.58
113.03
111.53
110.1
108.73
107.42
106.15
104.93
103.74
102.59
101.46
100.38
